"ResponseId","UserLanguage","Cry_last","qual_Q","Trigger_cause","Trigger_cause_3_TEXT","Trigger_type","Trigger_type_4_TEXT","Context","context2","context3","intense_tear","intense_time","Zintense_tear","Zintense_time","mood_1","Freq","BACS_1","BACS_2","BACS_3","BACS_4","BACS_5","BACS_6","BACS_7","BACS_8","BACS_9","BACS_10","BACS_11","BACS_12","BACS_13","BACS_14","GES_1","GES_2","GES_3","GES_4","GES_5","TMF_1","TMF_2","TMF_3","TMF_4","TMF_5","TMF_6","ZGES_1","ZGES_2","ZGES_3","ZGES_4","ZGES_5","ZTMF_1","ZTMF_2","ZTMF_3","ZTMF_4","ZTMF_5","ZTMF_6","age","gender","gender_4_TEXT","live","live_6_TEXT","live_time","birth_other","BACS_Help","BACS_social","BACS_Ind","GRE","Cry_intensity","GRE2","TMF","GES"
"R_1NwBgKWZriBYCUa","TH",4,"à¸„à¸·à¸­à¸•à¸­à¸™à¸™à¸±à¹‰à¸™à¸™à¸±à¹ˆà¸‡à¸—à¸³à¸‡à¸²à¸™à¸­à¸¢à¸¹à¹ˆà¸—à¸µà¹ˆà¸­à¸­à¸Ÿà¸Ÿà¸´à¸• à¹�à¸¥à¹‰à¸§à¹€à¸›à¸´à¸” facebook à¹€à¸¥à¸·à¹ˆà¸­à¸™ feed à¹„à¸›à¹€à¸£à¸·à¹ˆà¸­à¸¢à¹† à¸�à¹‡à¹„à¸›à¹€à¸ˆà¸­à¸„à¸™à¹‚à¸žà¸ªà¸–à¸¶à¸‡à¹€à¸žà¸·à¹ˆà¸­à¸™à¸„à¸™à¸«à¸™à¸¶à¹ˆà¸‡à¹ƒà¸™à¸„à¸“à¸° à¹€à¸›à¹‡à¸™à¹‚à¸žà¸ªà¹„à¸§à¹‰à¸­à¸²à¸¥à¸±à¸¢ à¹€à¸£à¸²à¸�à¹‡à¹�à¸šà¸š à¸™à¸µà¹ˆà¸¡à¸±à¸™à¹€à¸£à¸·à¹ˆà¸­à¸‡à¸ˆà¸£à¸´à¸‡à¹ƒà¸Šà¹ˆà¹„à¸«à¸¡ à¹€à¸žà¸·à¹ˆà¸­à¸™à¸„à¸™à¸™à¸µà¹‰à¹€à¸ªà¸µà¸¢à¹�à¸¥à¹‰à¸§à¸ˆà¸£à¸´à¸‡à¹† à¹ƒà¸Šà¹ˆà¹„à¸«",1,,1,,1,,,2,2,-0.543475436,-0.02089899,3,3.5,3,3,2,1,2,3,3,2,4,3,3,2,2,3,3,3,3,3,2,4,4,3,3,2,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.121858522,-0.065020417,-0.639341352,-0.735334967,-1.393064526,-0.648381688,24,2,,4,,1,,3.142857143,2.25,1.666666667,-0.593272651,-0.282187213,-0.5908261966999999,-0.6005002453333333,-0.57631512375
"R_1KoLpn3h8DLuE1f","TH",6,"à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸”à¹‰à¸§à¸¢à¸„à¸§à¸²à¸¡à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸”à¹‰à¸²à¸™à¸¥à¸šà¸™à¸²à¸™à¸¡à¸²à¸�à¹�à¸¥à¹‰à¸§ à¸ˆà¸™à¸ˆà¸³à¹€à¸«à¸•à¸¸à¸�à¸²à¸£à¸“à¹Œà¸—à¸µà¹ˆà¸—à¸³à¹ƒà¸«à¹‰à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¹„à¸¡à¹ˆà¹„à¸”à¹‰à¹�à¸¥à¹‰à¸§à¸„à¹ˆà¸°",2,,1,,1,2,,2,1,-0.543475436,-0.73869892,4,2.0,2,3,1,2,2,1,3,1,3,2,3,1,2,2,3,2,4,3,2,5,5,4,3,3,5,-0.251067568,-1.674941768,0.55861097,-0.394937304,-0.617737195,0.4957901,0.511060475,-0.005727582,-0.735334967,-0.723336485,0.333042471,25,2,,4,,1,,2.571428571,1.25,1.666666667,-0.227688987,-0.641087178,-0.1886841658,-0.020750997999999993,-0.44058391750000003
"R_216a4t8S4uYRneP","TH",5,"à¸—à¸°à¹€à¸¥à¸—à¸°à¸�à¸±à¸šà¸—à¸µà¹ˆà¸šà¹‰à¸²à¸™ à¹€à¸�à¸´à¸”à¸‚à¸¶à¹‰à¸™à¸«à¸¥à¸±à¸‡à¸�à¸¥à¸±à¸šà¸ˆà¸²à¸�à¸—à¸µà¹ˆà¸—à¸³à¸‡à¸²à¸™ à¸�à¹ˆà¸­à¸™à¸£à¹‰à¸­à¸‡à¸„à¸·à¸­à¸„à¸ªà¸²à¸¡à¹‚à¸�à¸£à¸˜ à¸«à¸¥à¸±à¸‡à¸£à¹‰à¸­à¸‡à¸„à¸·à¸­à¸„à¸§à¸²à¸¡à¹€à¸ªà¸µà¸¢à¹ƒà¸ˆ",1,,2,,1,3,2,1,2,-1.41951075,-0.02089899,2,1.0,2,4,2,1,1,1,5,4,5,4,4,2,2,4,2,2,3,2,1,4,3,6,5,6,5,-1.643634886,-1.674941768,-1.311794299,-1.722282979,-1.62254469,-0.121858522,-0.641101309,1.261499957,0.596848136,1.285847635,0.333042471,25,2,,4,,1,,4.0,2.0,1.666666667,-0.478265478,-0.72020487,-0.36383755639999993,0.4523797280000001,-1.588163483
"R_O9FzQuQj6EkEMM1","TH",5,"à¸›à¸±à¸�à¸«à¸²à¸„à¸£à¸­à¸šà¸„à¸£à¸±à¸§ à¹�à¸¡à¹ˆà¸¡à¸µà¸­à¸²à¸£à¸¡à¸“à¹Œà¸£à¹‰à¸²à¸¢ à¹‚à¸¡à¹‚à¸«à¸£à¸¸à¸™à¹�à¸£à¸‡ à¸—à¸³à¹ƒà¸«à¹‰à¸šà¸£à¸£à¸¢à¸²à¸�à¸²à¸¨à¹ƒà¸™à¸šà¹‰à¸²à¸™à¹„à¸¡à¹ˆà¸™à¹ˆà¸²à¸­à¸¢à¸¹à¹ˆ à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸�à¸”à¸”à¸±à¸™
à¹„à¸”à¹‰à¸„à¸¸",1,,4,"à¸„à¸§à¸²à¸¡à¸­à¸¶à¸”à¸­à¸±à¸” à¸�à¸”à¸”à¸±à¸™",1,1,4,3,2,0.332559879,-0.02089899,3,0.0,4,4,2,2,4,4,3,4,4,4,4,3,2,4,4,2,4,3,4,7,2,6,6,5,3,1.14149975,-1.674941768,0.55861097,-0.394937304,1.391877796,1.731087344,-1.217182201,1.261499957,1.262939687,0.616119595,-0.648381688,25,2,,4,,1,,3.857142857,3.75,2.0,0.366199285,0.155830444,0.2636314342,0.5010137823333335,-0.09244208800000002
"R_3MzcgRMIxT95DjV","TH",1,,1,,2,,3,2,2,3,2,0.332559879,-0.02089899,3,5.0,4,4,2,3,4,4,5,3,4,3,3,4,2,3,3,3,4,3,3,6,3,6,6,6,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,1.113438722,-0.641101309,1.261499957,1.262939687,1.285847635,0.823754551,25,2,,4,,1,,3.714285714,3.75,2.333333333,0.459872211,0.155830444,0.46715240170000005,0.8510632071666668,-0.1087138065
"R_2fx1tRJjKg6uXqr","TH",1,"à¸�à¹ˆà¸­à¸™à¸¡à¸µà¸›à¸£à¸°à¸ˆà¸³à¹€à¸”à¸·à¸­à¸™ à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸«à¸‡à¸¸à¸”à¸«à¸‡à¸´à¸”à¹�à¸¥à¸°à¹€à¸¨à¸£à¹‰à¸²à¸­à¸¢à¹ˆà¸²à¸‡à¸šà¸­à¸�à¹„à¸¡à¹ˆà¸–à¸¹à¸� à¹�à¸„à¹ˆà¹€à¸ˆà¸­à¸›à¸±à¸�à¸«à¸²à¹€à¸£à¸·à¹ˆà¸­à¸‡à¹€à¸¥à¹‡à¸�à¹†à¸�à¹‡à¸—à¸³à¹ƒà¸«à¹‰à¸™à¹‰à¸³",1,,2,,1,1,4,2,2,-0.543475436,-0.02089899,1,2.0,4,3,1,1,1,2,1,2,4,5,4,1,1,5,1,1,4,2,1,6,5,6,6,6,6,-3.036202205,-3.002422211,0.55861097,-1.722282979,-1.62254469,1.113438722,0.511060475,1.261499957,1.262939687,1.285847635,0.823754551,25,2,,4,,1,,3.714285714,1.5,1.0,-0.233300008,-0.282187213,-0.09437553979999995,1.043090171166667,-1.8005741062499998
"R_d0hLYTARdOxNe4F","TH",5,"à¸—à¸³à¸‡à¸²à¸™à¸„à¸£à¸±à¹‰à¸‡à¹�à¸£à¸�(à¸—à¸µà¹ˆà¸—à¸³à¸‡à¸²à¸™à¹€à¸�à¹ˆà¸²)à¹€à¸ˆà¸­à¸«à¸±à¸§à¸«à¸™à¹‰à¸²à¸œà¸¹à¹‰à¸”à¸¹à¹�à¸¥à¸«à¸±à¸�à¸«à¸¥à¸±à¸‡à¹�à¸¥à¸°à¸�à¸¥à¸±à¹ˆà¸™à¹�à¸�à¸¥à¹‰à¸‡ à¸�à¹ˆà¸­à¸™à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸­à¸²à¸¢à¹�à¸¥à¸°à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¹‚à¸�à¸£à¸˜à¸—à¸µà¹ˆà¸„à¸™à¸—à¸µà¹ˆà¹„à¸§à¹‰à¹ƒà¸ˆà¸�à¸¥à¸±à¸šà¸—à¸³à¸£à¹‰à¸²à¸¢à¹€à¸£à¸² à¸«à¸¥à¸±à¸‡à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸¢à¸±à¸‡à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸­à¸²à¸¢à¸­à¸¢à¸¹à¹ˆ à¹�à¸•à¹ˆà¸„à¸§à¸²à¸¡à¹‚à¸�à¸£à¸˜à¸¥à¸”à¸¥à¸‡ à¹„à¸”à¹‰à¸ªà¸•à¸´à¸¡à¸²à¸�à¸‚à¸¶à¹‰à¸™ à¸‚à¸“à¸°à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸¡à¸µà¸„à¸™à¸¡à¸²à¸›à¸¥à¸­à¸š à¹�à¸¥à¸°à¸¡à¸²à¸Ÿà¸±à¸‡à¸§à¹ˆà¸²à¹€à¸�à¸´à¸”à¸­à¸°à¹„à¸£à¸‚à¸¶à¹‰à¸™",1,,2,,4,1,4,5,6,2.084630508,2.850300731,3,0.0,4,3,1,1,4,4,2,3,3,4,4,3,2,4,3,3,3,3,2,5,,6,,6,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,0.4957901,,1.261499957,,1.285847635,1.31446663,25,2,,4,,1,"-",3.428571429,3.5,1.333333333,0.159400737,2.467465619,,,-0.57631512375
"R_xhZJrSZ89g6kn4d","TH",2,"à¹€à¸žà¸´à¹ˆà¸‡à¸œà¹ˆà¸²à¸™à¸«à¸¥à¸²à¸¢à¹€à¸«à¸•à¸¸à¸�à¸²à¸£à¸“à¹Œà¸—à¸µà¹ˆà¸—à¸³à¹ƒà¸«à¹‰à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸§à¹ˆà¸²à¸žà¸¥à¸²à¸”à¸‹à¹‰à¸³à¸‹à¹‰à¸­à¸™ à¹€à¸„à¸£à¸µà¸¢à¸”à¸ˆà¸²à¸�à¸�à¸²à¸£à¸–à¸¹à¸�à¸§à¹ˆà¸²à¸­à¸¢à¹ˆà¸²à¸‡à¸£à¸¸à¸™à¹�à¸£à¸‡ à¹�à¸¥à¸°à¹€à¸ˆ",1,,2,,2,1,4,3,2,0.332559879,-0.02089899,2,5.0,4,4,2,2,4,5,4,4,3,4,3,4,3,4,3,3,4,2,3,6,5,5,6,5,6,-0.251067568,-0.347461324,0.55861097,-1.722282979,0.3870703,1.113438722,0.511060475,0.627886187,1.262939687,0.616119595,0.823754551,26,2,,4,,3,"à¹„à¸—à¸¢",3.714285714,4.25,2.333333333,0.325460783,0.155830444,0.31929983160000003,0.8258665361666667,-0.44055022525
"R_afO1Vci0Z91kjXX","TH",3,"à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¹„à¸¡à¹ˆà¸ªà¸šà¸²à¸¢à¹ƒà¸ˆà¸�à¸±à¸šà¹€à¸žà¸·à¹ˆà¸­à¸™à¸£à¹ˆà¸§à¸¡à¸‡à¸²à¸™ à¸—à¸µà¹ˆà¸¡à¸µà¸—à¹ˆà¸²à¸—à¸²à¸‡à¹€à¸›à¸¥à¸µà¹ˆà¸¢à¸™à¹�à¸›à¸¥à¸‡à¹„à¸› à¹�à¸¥à¸°à¸¡à¸µà¹€à¸žà¸·à¹ˆà¸­à¸™à¸—à¸±à¸�à¹„à¸¥à¸™à¹Œà¸¡à¸²à¸–à¸²à¸¡à¸–à¸¶à¸‡à¹€à¸£à¸·",1,,1,,2,1,4,3,2,0.332559879,-0.02089899,3,2.0,4,4,2,2,4,3,3,2,2,3,4,1,3,3,3,3,4,4,4,7,5,6,6,7,7,-0.251067568,-0.347461324,0.55861097,0.932408372,1.391877796,1.731087344,0.511060475,1.261499957,1.262939687,1.955575676,1.31446663,27,2,,4,,2,,3.285714286,2.5,2.333333333,0.938272547,0.155830444,0.8929120219,1.3394382948333334,0.2231226125
"R_3EKfOj4qbLAFCqo","TH",5,"à¸ªà¸²à¹€à¸«à¸•à¸¸à¸„à¸·à¸­à¸£à¸¹à¹‰à¸ªà¸¶à¸�overwhelmed à¸ˆà¸²à¸�à¸ à¸²à¸£à¸°à¸‡à¸²à¸™à¸—à¸µà¹ˆà¸«à¸™à¸±à¸�à¸¡à¸²à¸�à¸ à¸²à¸¢à¹ƒà¸•à¹‰à¹€à¸§à¸¥à¸²à¸ˆà¸³à¸�à¸±à¸”à¹�à¸¥à¸°à¸�à¸”à¸”à¸±à¸™à¸ˆà¸²à¸�à¹€à¸ˆà¹‰à¸²à¸™à¸²à¸¢à¹�à¸¥à¸°à¹€à¸žà¸·à¹ˆà¸­à¸™à¸£à¹ˆà¸§à¸¡à¸‡à¸²à¸™à¸—à¸µà¹ˆà¸­à¸²à¸§à¸¸à¹‚à¸ªà¸�à¸§à¹ˆà¸² 
à¸ªà¸–à¸²à¸™à¸—à¸µà¹ˆà¸—à¸µà¹ˆà¹€à¸�à¸´à¸”à¸‚à¸¶à¹‰à¸™à¸„à¸·à¸­à¹‚à¸•à¹Šà¸°à¸—à¸³à¸‡à¸²à¸™à¸‚à¸­à¸‡à¸•à¸™à¹€à¸­à¸‡ à¹€à¸¡à¸·à¹ˆà¸­à¹€à¸žà¸·à¹ˆà¸­à¸™à¸£à¹ˆà¸§à¸¡à¸‡à¸²à¸™à¸­à¸²à¸§à¸¸à¹‚à¸ªà¹€à¸”à¸´à¸™à¸¡à¸²à¹€à¸£à¹ˆà¸‡à¸£à¸±à¸”à¸‡à¸²à¸™à¸‹à¸¶à¹ˆà¸‡à¹„à¸¡à¹ˆà¸ªà¸²à¸¡à¸²à¸£à¸–à¸„à¸§à¸šà¸„à¸¸à¸¡à¹„à¸”à¹‰ à¹€à¸™à¸·à¹ˆà¸­à¸‡à¸ˆà¸²à¸�à¸­à¸¢à¸¹à¹ˆà¸£à¸°à¸«à¸§à¹ˆà¸²à¸‡à¸�à¸£à¸°à¸šà¸§à¸™à¸�à¸²à¸£ à¸£à¸­à¸­à¸™à¸¸à¸¡à¸±à¸•à¸´à¸ˆà¸²à¸�à¸œà¸¹à¹‰à¸¡à¸µà¸­à¸³à¸™à¸²à¸ˆà¹ƒ",1,,2,,2,2,2,3,1,0.332559879,-0.73869892,5,1.0,1,1,3,4,5,5,1,5,1,2,2,5,4,1,4,4,4,4,4,3,4,5,2,2,5,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,-0.739507144,-0.065020417,0.627886187,-1.401426518,-1.393064526,0.333042471,27,2,,4,,3,,1.285714286,5.0,3.666666667,0.215120551,-0.203069521,0.09744482640000003,-0.4396816578333333,0.9031345527500001
"R_3PsZZ4s9Lg0Q3fi","TH",6,,1,,1,,2,3,3,2,2,-0.543475436,-0.02089899,2,1.0,5,5,2,1,1,1,1,1,2,3,2,1,1,4,4,3,4,3,3,5,6,4,4,4,5,1.14149975,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,1.087141367,-0.005727582,-0.069243416,-0.053608445,0.333042471,29,2,,4,,1,,3.142857143,1.0,1.333333333,0.284743353,-0.282187213,0.2745106587,0.2978990825,0.239428023
"R_3dSWEdGHPYjpEsz","TH",2,"à¹ƒà¸™à¸£à¸–à¸¢à¸™à¸•à¹Œâ€‹ à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¸™à¹‰à¸­à¸¢à¹ƒà¸ˆà¸ªà¸²à¸¡à¸µâ€‹",1,,2,,4,1,4,2,1,-0.543475436,-0.73869892,3,2.0,4,4,2,1,4,4,4,4,4,4,4,2,2,4,3,3,3,2,2,,,,,3,3,-0.251067568,-0.347461324,-1.311794299,-1.722282979,-0.617737195,,,,,-0.723336485,-0.648381688,30,2,,4,,1,,4.0,3.5,1.666666667,-0.803151648,-0.641087178,,,-0.9081515425
"R_1FOJyoOYya2hyW5","TH",5,,1,,1,,1,,2,5,2,2.084630508,-0.02089899,1,0.0,3,4,2,1,2,2,4,2,5,5,4,1,1,5,3,3,3,3,2,3,3,3,3,3,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.735334967,-0.723336485,-0.648381688,31,2,,4,,1,"Thailand",4.285714286,1.75,1.333333333,-0.640909149,1.031865759,-0.643226344,-0.6878338241666665,-0.57631512375
"R_9zbyST2oSirklfr","TH",6,,1,,1,,3,1,4,2,1,-0.543475436,-0.73869892,4,2.0,2,1,1,1,2,3,2,1,2,2,3,2,1,3,3,3,4,3,3,3,4,3,3,3,4,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,-0.739507144,-0.065020417,-0.639341352,-0.735334967,-0.723336485,-0.157669608,31,2,,4,,1,"à¹„à¸—à¸¢",2.142857143,2.0,1.0,-0.282544991,-0.641087178,-0.3495065199,-0.5100349955,-0.1087138065
"R_3nT2FCg5t1kUqHQ","TH",6,,1,,2,,2,1,4,4,1,1.208595193,-0.73869892,1,0.0,5,5,1,1,1,2,2,2,2,4,3,1,1,2,2,3,4,4,4,7,7,7,7,7,7,-1.643634886,-0.347461324,0.55861097,0.932408372,1.391877796,1.731087344,1.663222259,1.895113727,1.929031239,1.955575676,1.31446663,32,2,,4,,1,,3.285714286,1.5,1.0,1.034572527,0.234948136,0.9988420007000001,1.7480828125,-0.12501921700000002
"R_qKMynq35PeAltwl","TH",4,"à¹€à¸£à¸·à¸­à¸‡à¸‡à¸²à¸™ à¸�à¸”à¸”à¸±à¸™ à¹€à¸šà¸·à¹ˆà¸­à¸«à¸™à¹ˆà¸²à¸¢ à¹„à¸¡à¹ˆà¸žà¸­à¹ƒà¸ˆ",1,,2,,1,3,3,1,1,-1.41951075,-0.73869892,4,6.0,3,3,3,3,3,5,2,5,2,2,3,5,3,3,4,4,4,2,4,7,6,7,5,5,6,1.14149975,0.980019119,0.55861097,-1.722282979,1.391877796,1.731087344,1.087141367,1.895113727,0.596848136,0.616119595,0.823754551,32,2,,4,,1,,2.571428571,4.5,3.0,0.82725358,-1.079104835,0.770791158,1.1250107866666665,0.23946171500000002
"R_2xP534Xiwgqb22V","TH",3,"à¸„à¸§à¸²à¸¡à¹€à¸„à¸£à¸µà¸¢à¸”à¸ˆà¸²à¸�à¸�à¸²à¸£à¹�à¸�à¹‰à¹€à¸›à¹€à¸›à¸­à¸£à¹Œ",2,,2,,3,1,4,2,1,-0.543475436,-0.73869892,2,4.0,5,4,1,1,2,2,4,2,3,4,3,2,1,4,3,3,4,3,2,4,5,5,5,4,4,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,-0.121858522,0.511060475,0.627886187,0.596848136,-0.053608445,-0.157669608,32,2,,4,,1,,3.857142857,2.0,1.0,0.031824164,-0.641087178,0.09678029969999999,0.23377637049999997,-0.1087138065
"R_1pQHfCPDS4V61i7","TH",1,"à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸—à¸µà¹ˆà¸šà¹‰à¸²à¸™ à¸£à¸¹à¹‰à¸ªà¸¶à¸�à¹€à¸«à¸™à¸·à¹ˆà¸­à¸¢à¹�à¸¥à¸°à¸¢à¸±à¸‡à¸—à¸³à¹„à¸”à¹‰à¹„à¸¡à¹ˆà¸”à¸µà¸žà¸­  à¸ à¸²à¸£à¸° à¸«à¸™à¹‰à¸²à¸—à¸µà¹ˆ à¸„à¸§à¸²à¸¡à¹€à¸‚à¹‰à¸²à¹ƒà¸ˆ",1,,4,"à¹€à¸«à¸™à¸·à¹ˆà¸­à¸¢ ,à¸„à¸§à¸²à¸¡à¹€à¸‚à¹‰à¸²à¹ƒà¸ˆ,à¸¡à¸²à¸£à¸¢à¸²à¸—à¸�à¸²à¸£à¸­à¸¢à¸¹à¹ˆà¸£à¹ˆà¸§à¸¡à¸�à¸±à¸™",1,3,4,2,1,-0.543475436,-0.73869892,4,12.5,2,2,1,1,1,4,1,1,1,3,3,1,2,3,3,1,3,2,2,5,6,6,6,6,5,-0.251067568,-3.002422211,-1.311794299,-1.722282979,-0.617737195,0.4957901,1.087141367,1.261499957,1.262939687,1.285847635,0.333042471,35,2,,4,,1,"à¹„à¸—à¸¢",2.142857143,1.75,1.333333333,-0.10718573,-0.641087178,-0.05613058399999995,0.9543768695,-1.5718917642499999
"R_1mefj1meGx2c69j","TH",1,"à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸—à¸µà¹ˆà¸šà¹‰à¸²à¸™ à¹€à¸«à¸™à¸·à¹ˆà¸­à¸¢ à¸—à¸³à¹„à¸”à¹‰à¸¢à¸±à¸‡à¹„à¸¡à¹ˆà¸”à¸µà¸žà¸­ à¸�à¸³à¸¥à¸±à¸‡à¹ƒà¸ˆ",1,,2,,1,3,4,2,1,-0.543475436,-0.73869892,4,12.5,3,2,1,1,1,4,2,1,1,3,1,1,3,3,2,1,3,1,2,5,6,6,6,6,5,-1.643634886,-3.002422211,-1.311794299,-3.049628655,-0.617737195,0.4957901,1.087141367,1.261499957,1.262939687,1.285847635,0.333042471,35,2,,4,,1,"à¹„à¸—à¸¢",2.142857143,1.75,1.666666667,-0.354450548,-0.641087178,-0.32812188339999987,0.9543768695,-2.25187001275
"R_BKv8I9dUGxpN2kp","TH",3,,1,,1,,2,2,4,3,6,0.332559879,2.850300731,4,5.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,2,2,2,2,2,5,5,-1.643634886,-0.347461324,-5.052604837,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-1.272955121,-1.401426518,0.616119595,0.333042471,36,2,,4,,1,,3.0,3.0,3.0,-1.123266644,1.591430305,-1.1738195889999998,-0.7165929231666667,-1.85965958775
"R_3EYIWY6kggSmCke","TH",1,,3,"à¸¥à¸¹à¸�à¹„à¸¡à¹ˆà¸ªà¸šà¸²à¸¢à¹�à¸¥à¹‰à¸§à¹€à¸£à¸²à¹„à¸¡à¹ˆà¹„à¸”à¹‰à¸­à¸¢à¸¹à¹ˆà¸”à¹‰à¸§à¸¢",1,,2,1,3,2,6,-0.543475436,2.850300731,3,6.0,5,4,1,2,2,2,2,3,1,4,2,2,1,4,3,3,3,3,3,3,5,4,3,5,7,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,0.511060475,-0.005727582,-0.735334967,0.616119595,1.31446663,37,2,,4,,1,,3.142857143,2.25,1.333333333,-0.08701029,1.153412648,-0.13441834880000006,0.16017950116666668,-0.57631512375
"R_qJSU4C147uC7hsJ","TH",2,"à¸£à¹‰à¸­à¸‡à¹„à¸«à¹‰à¸•à¸­à¸™à¸—à¸²à¸™à¸‚à¹‰à¸²à¸§à¹ƒà¸™à¸£à¹‰à¸²à¸™à¸­à¸²à¸«à¸²à¸£à¸„à¸·à¸­à¸Ÿà¸±à¸‡à¸ˆà¸²à¸�à¸�à¸²à¸£à¹€à¸¥à¹ˆà¸²à¸–à¸¶à¸‡à¸¥à¸¹à¸�à¸ªà¸²à¸§à¸§à¹ˆà¸²à¸ˆà¸°à¸«à¸²à¸‡à¸²à¸™à¸—à¸³à¸Šà¹ˆà¸§à¸¢à¹�à¸¡à¹ˆ",3,"à¸ªà¸´à¹ˆà¸‡à¸—à¸µà¹ˆà¹€à¸�à¸´à¸”à¸�à¸±à¸šà¸•à¸±à¸§à¹€à¸­à¸‡â€‹à¸Ÿà¸±à¸‡à¹�à¸¥à¹‰à¸§à¸‹à¸¶à¹‰à¸‡à¹ƒà¸ˆ",4,"à¸‹à¸¶à¹‰à¸‡à¹ƒà¸ˆ",5,1,4,1,1,-1.41951075,-0.73869892,1,2.0,4,3,2,2,2,2,2,2,1,2,4,2,1,2,2,2,2,2,2,7,7,7,7,7,6,-1.643634886,-1.674941768,-3.182199568,-1.722282979,-0.617737195,1.731087344,1.663222259,1.895113727,1.929031239,1.955575676,0.823754551,39,2,,4,,1,,2.571428571,2.0,1.666666667,0.105180763,-1.079104835,0.1774725594999999,1.6662974660000003,-2.0557648002500004
"R_1DOoyQJTVeMw6jy","TH",4,,1,,2,,2,1,4,3,3,0.332559879,0.69690094,3,1.0,4,4,2,2,2,2,3,2,4,4,3,1,1,2,2,3,3,3,3,3,4,4,5,5,6,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.739507144,-0.065020417,-0.005727582,0.596848136,0.616119595,0.823754551,40,2,,4,,1,"à¹„à¸—à¸¢",3.428571429,1.75,1.666666667,-0.189480943,0.514730409,-0.2471360674,0.2044111898333333,-0.92445695325
"R_3OedZJeDilXAYDf","TH",4,,3,"à¹€à¸ªà¸µà¸¢à¹ƒà¸ˆà¸—à¸µà¹ˆà¹„à¸¡à¹ˆà¸ªà¸²à¸¡à¸²à¸£à¸–à¸ªà¸¹à¹‰à¸„à¸”à¸µà¹„à¸”à¹‰à¹�à¸¥à¸°à¸•à¹‰à¸­à¸‡à¹€à¸ªà¸µà¸¢à¸šà¹‰à¸²à¸™à¹„à¸›",4,"à¹‚à¸�à¸£à¸© à¹‚à¸¡à¹‚à¸« à¹€à¸¨à¸£à¹‰à¸²",1,3,4,2,1,-0.543475436,-0.73869892,2,2.5,5,5,1,1,1,1,5,1,5,5,5,1,1,5,3,3,3,3,1,2,2,2,2,4,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-1.62254469,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-0.053608445,-1.139093767,40,2,,4,,1,"à¹„à¸—à¸¢",5.0,1.0,1.0,-0.942657,-0.641087178,-0.8746682312,-1.0735703028333334,-0.57631512375
"R_1jV816D56QToNXy","TH",3,,1,,2,,2,1,4,3,2,0.332559879,-0.02089899,1,2.0,5,4,1,2,3,4,5,4,5,5,4,2,1,5,2,2,4,3,1,6,4,6,5,6,5,-1.643634886,-1.674941768,0.55861097,-0.394937304,-1.62254469,1.113438722,-0.065020417,1.261499957,0.596848136,1.285847635,0.333042471,40,2,,4,,1,,4.714285714,3.25,1.333333333,-0.022890107,0.155830444,0.1370753516,0.7542760839999999,-0.788725747
