,ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity,last.cry,known,helped
276,R_3PFGsCOWnfQsrLg,TH,1,ร้องไห้เพราะรู้สึกผิดและเสียใจ ในห้องส่วนตัว ก่อน-รู้สึกผิด หลัง-ดีขึ้น ได้รับการปลอบใจ,2,,1,,2,1,2,1,1,-1.41951075,-0.73869892,2,3.5,4,4,1,1,1,2,4,2,4,4,4,2,1,4,2,2,3,3,2,5,3,6,4,3,3,-1.643634886,-1.674941768,-1.311794299,-0.394937304,-0.617737195,0.4957901,-0.641101309,1.261499957,-0.069243416,-0.723336485,-0.648381688,22,1,,4,,1,-,4,1.75,1,-0.542528936,-1.079104835,1,1,1
277,R_d7pLDKPOILJKlmV,TH,3,,1,,1,,3,1,2,4,2,1.208595193,-0.02089899,4,NA,3,3,2,2,4,2,3,3,4,4,4,3,3,4,2,2,3,3,3,2,2,2,2,1,1,-1.643634886,-1.674941768,-1.311794299,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-2.062792566,-1.629805847,22,1,,4,,1,,3.571428571,3,2.333333333,-1.234505089,0.593848101,2,1,1
278,R_Wp7qhz9O6XsRe81,TH,1,"ผิดหวังในตัวเอง
หลังร้อง คุยกับแฟนก็รู้แย่ที่จ้อวให้เค้าเค้ามาปลอบ

",1,,4,ความผิดหวัง,2,1,4,2,2,-0.543475436,-0.02089899,4,7,4,1,4,2,5,5,2,5,2,3,2,5,5,2,2,3,4,3,4,5,2,3,2,3,2,-1.643634886,-0.347461324,0.55861097,-0.394937304,1.391877796,0.4957901,-1.217182201,-0.639341352,-1.401426518,-0.723336485,-1.139093767,22,1,,4,,8,ไทย,2.285714286,5,3.666666667,-0.46001227,-0.282187213,1,1,1
279,R_332tJ9sIyQGrGSy,TH,4,,1,,2,,1,3,4,1,1,-1.41951075,-0.73869892,3,0,2,4,2,2,5,4,4,4,3,4,4,3,1,3,4,3,3,3,3,4,2,5,6,6,2,1.14149975,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.121858522,-1.217182201,0.627886187,1.262939687,1.285847635,-1.139093767,22,1,,4,,1,,3.428571429,4,1.666666667,0.015719649,-1.079104835,2,1,0
280,R_2fjQPjndT583DOg,TH,6,ตอนสอบรับตรงไม่ติด ตอนนั้นร้องไห้คนเดียวอยู่ในห้องที่หอพัก แต่แม่ก็ขับรถข้ามจังหวัดมาป,1,,4,ความผิดหวัง,1,1,4,5,5,2.084630508,2.132500801,2,0,2,4,1,4,1,5,1,4,4,5,2,3,1,4,3,3,3,3,3,4,4,6,6,6,6,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.121858522,-0.065020417,1.261499957,1.262939687,1.285847635,0.823754551,23,1,,4,,1,N/A,3.142857143,3.25,2,0.229906609,2.108565654,2,1,1
281,R_2UhBzxPETJaeCN5,TH,1,,1,,1,,1,3,2,1,1,-1.41951075,-0.73869892,5,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,2,2,2,3,3,3,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-1.357155765,-1.217182201,-0.639341352,-0.735334967,-0.723336485,-0.648381688,23,1,,4,,1,,3.285714286,3,3.333333333,-0.749430013,-1.079104835,1,1,0
282,R_1ddjfVd7WOe0RGj,TH,2,มีความรู้สึกอึดอัด เนื่องจากไม่สามารถตัดสินใจสิ่งต่างๆในชีวิตของตนเองได้ หลังจากร้องไห,1,,2,,1,1,2,4,1,1.208595193,-0.73869892,2,2,3,3,2,2,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,4,-1.643634886,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-1.272955121,-0.735334967,-0.723336485,-0.157669608,23,1,,4,,1,,3,3.25,2.333333333,-0.78049724,0.234948136,1,1,1
283,R_2rPJvs2jokbzwrW,TH,3,,1,,1,,1,3,4,2,2,-0.543475436,-0.02089899,4,4,1,1,1,1,5,2,1,3,1,1,1,4,1,1,4,2,4,2,3,2,2,2,2,2,2,1.14149975,-1.674941768,0.55861097,-1.722282979,0.3870703,-1.357155765,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.139093767,23,1,,4,,1,,1,3.5,1,-0.826447421,-0.282187213,2,1,0
284,R_2cBeXim7371ZEhq,TH,3,ทะเลาะกันในครอบครัว ที่บ้าน สุดท้ายนั่งค่อยๆปรับความเข้าใจกัน,1,,3,,3,1,2,3,1,0.332559879,-0.73869892,4,1,3,2,2,5,3,3,4,4,3,3,3,4,2,4,4,3,4,3,3,3,3,4,2,4,2,1.14149975,-0.347461324,0.55861097,-0.394937304,0.3870703,-0.739507144,-0.641101309,-0.005727582,-1.401426518,-0.053608445,-1.139093767,23,1,,4,,1,,3.142857143,3.5,3,-0.239607488,-0.203069521,2,1,1
285,R_11ZRARjfMUj7oxL,TH,3,,1,,2,,2,1,2,5,1,2.084630508,-0.73869892,3,1,3,3,1,1,1,3,3,4,4,4,1,1,1,4,3,4,4,4,3,3,3,2,2,1,1,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,-0.739507144,-0.641101309,-1.272955121,-1.401426518,-2.062792566,-1.629805847,23,1,,4,,1,,3.142857143,2.25,1,-0.467322483,0.672965794,2,1,1
286,R_217oPftBxjt9U8Q,TH,2,"สาเหตุ เพราะต้อออกจาก comfort zone ที่อยู่มานานแล้วออกไปทำงาน รู้สึกลำบาก เหนื่อย กดดันและท้อแท้ 
",1,,4,ความกดดันตัวเอง,2,1,4,3,1,0.332559879,-0.73869892,3,1,4,3,1,5,4,3,2,4,2,3,3,2,2,3,3,3,4,3,3,6,5,5,5,5,2,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,1.113438722,0.511060475,0.627886187,0.596848136,0.616119595,-1.139093767,24,1,,4,,1,,2.857142857,3.25,2.666666667,0.207134038,-0.203069521,1,1,1
287,R_2uEZf5ZZPTeGqwU,TH,4,ตอนนั้นอยู่ในห้องนอน คุยไลน์กับแฟนเก่าอยู่ซึ่งเขาก็ดูไม่อยากคุยด้วย รู้สึกอึดอัดแน่นอก,1,,4,ความเสียดาย regret,1,1,3,5,2,2.084630508,-0.02089899,3,2,3,4,1,1,4,5,3,4,3,4,3,5,1,3,3,2,2,4,2,3,2,4,3,5,3,-0.251067568,-1.674941768,-3.182199568,0.932408372,-0.617737195,-0.739507144,-1.217182201,-0.005727582,-0.735334967,0.616119595,-0.648381688,24,1,,4,,1,,3.285714286,4.5,1,-0.683959247,1.031865759,2,1,1
288,R_2WAwRdGRKdixFe9,TH,2,"สาเหตุ: ความไม่เข้าใจและความผิดหวังที่มีต่อคู่รัก
สถานที่: ที่พักส่วนตัว
ก่อน: เย็นชา สับสน รำคาญใจ 
หลัง: เข้าอกเข้าใจ ปลดปล่อย สบายใจ
ได้รับการช่วยเหลือ",2,,2,,2,1,2,2,2,-0.543475436,-0.02089899,1,11,4,5,1,2,1,1,5,1,3,3,5,1,1,4,2,3,4,4,2,4,4,4,4,3,3,-1.643634886,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.121858522,-0.065020417,-0.005727582,-0.069243416,-0.723336485,-0.648381688,24,1,,4,,1,,4.142857143,1,1.333333333,-0.250125652,-0.282187213,1,1,1
289,R_XA2SEDBexRKc3WF,TH,4,โกรธที่แม่ว่าอาม่า ไม่มีใครปลอบ เพราะร้องไห้คนเดียว แล้วก็ไม่ได้บอกใคร หายเอง,2,,2,,1,1,4,2,1,-0.543475436,-0.73869892,3,2,5,4,2,1,5,5,4,2,3,4,4,5,2,4,3,3,4,3,3,5,4,4,4,4,3,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,-0.065020417,-0.005727582,-0.069243416,-0.053608445,-0.648381688,24,1,,4,,3,-,4,4.25,1.666666667,-0.035816034,-0.641087178,2,1,1
290,R_6RqHhmi3JYulHSF,TH,5,สาเหตุที่ร้องไห้คือรู้สึก failed กับการทำกลุ่มบำบัด daycare ผู้ป่วยจิตเวช ซึ่งเป็นความกดดันจากตัวเองที่รู้สึกทำได้ไม่ดีอย่างที่หวังไว้ คิดว่ากลุ่มคงไม่ได้สิ่งที่ต้องการจะสื่อ ซึ่งสถาน,1,,2,,4,1,2,3,1,0.332559879,-0.73869892,1,5,4,4,2,3,4,3,3,2,3,4,3,5,3,3,3,3,4,4,2,5,2,6,6,6,5,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,0.4957901,-1.217182201,1.261499957,1.262939687,1.285847635,0.333042471,24,1,,4,,1,,3.428571429,3.5,2.666666667,0.33606281,-0.203069521,2,1,1
291,R_2TFbZ7dVpfX4QvP,TH,2,แม่เข้ารพ,1,,1,,1,1,4,1,1,-1.41951075,-0.73869892,2,2,5,5,1,1,2,1,5,1,5,5,5,3,1,5,2,3,3,3,2,3,3,3,3,4,3,-1.643634886,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-0.735334967,-0.053608445,-0.648381688,24,1,,4,,3,,5,1.75,1,-0.70662181,-1.079104835,1,1,1
292,R_3suWgj4ut0rQkEk,TH,6,,1,,2,,5,1,2,4,1,1.208595193,-0.73869892,3,0,1,1,3,4,3,1,1,3,1,3,3,3,1,3,3,3,4,3,1,2,4,2,3,2,1,-0.251067568,-0.347461324,0.55861097,-0.394937304,-1.62254469,-1.357155765,-0.065020417,-1.272955121,-0.735334967,-1.393064526,-1.629805847,24,1,,4,,1,,1.857142857,2.5,2.666666667,-0.773703324,0.234948136,2,1,1
293,R_3kijYW4pipdIsa7,TH,6,ความรู้สึกไม่อยากทำในสิ่งที่โดนขอ เมื่อปฏิเสธก็จะมีสถานะครอบครัวมาค้ำไว้ พอรวบรวมความก,3,ปฏิเสธในสิ่งที่โดนขอไม่ได้ กลืนไม่เข้าคายไม่ออก,4,ความหงุดหงิดที่ระบายความรู้สึกออกมาไม่ได้,1,1,4,2,2,-0.543475436,-0.02089899,3,2,4,4,1,1,2,2,4,2,3,3,4,3,1,3,3,2,2,2,2,4,3,3,3,3,3,-0.251067568,-1.674941768,-3.182199568,-1.722282979,-0.617737195,-0.121858522,-0.641101309,-0.639341352,-0.735334967,-0.723336485,-0.648381688,25,1,,4,,1,,3.571428571,2.25,1,-0.996143946,-0.282187213,2,1,1
294,R_1OU0tjqrtKvVX3X,TH,6,ร้องไห้ครั้งสุดท้ายที่เกิดจากความเศร้าที่ไม่ใช่ภาพยนต์หรือเสียงเพลง น่าจะเป็นครั้งที่,1,,1,,1,1,4,3,2,0.332559879,-0.02089899,2,1.5,2,1,1,1,2,2,1,1,2,3,2,1,1,3,4,4,4,4,2,3,3,3,2,2,2,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,-0.739507144,-0.641101309,-0.639341352,-1.401426518,-1.393064526,-1.139093767,25,1,,4,,1,-,2,1.5,1,-0.268975782,0.155830444,2,1,1
295,R_2yedouDhXZnNHgq,TH,3,,1,,2,,2,1,2,3,1,0.332559879,-0.73869892,2,1,4,4,2,1,4,3,4,2,4,5,3,3,1,4,3,3,4,3,2,5,3,5,5,5,3,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,0.4957901,-0.641101309,0.627886187,0.596848136,0.616119595,-0.648381688,25,1,,4,,1,,4,3,1.333333333,-0.000493764,-0.203069521,2,1,1
296,R_1GHMRQkE08pbXWU,TH,6,,1,,1,,1,1,1,5,6,2.084630508,2.850300731,4,0,2,2,1,5,5,5,1,5,3,2,5,5,5,3,4,1,4,4,1,1,1,1,1,1,1,1.14149975,-3.002422211,0.55861097,0.932408372,-1.62254469,-1.974804387,-1.793263093,-1.906568891,-2.06751807,-2.062792566,-1.629805847,25,1,,4,,1,,2.571428571,5,3.666666667,-1.220654606,2.467465619,2,0,1
297,R_3hnY7mC04M2lOe6,TH,6,จำไม่ได้แล้วจริงๆว่าครั้งสุดท้านเมื่อไหร่,2,,1,,1,1,2,2,1,-0.543475436,-0.73869892,4,0,1,1,1,4,5,5,2,5,3,4,3,5,2,3,2,3,3,3,3,1,1,1,1,1,1,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,-1.974804387,-1.793263093,-1.906568891,-2.06751807,-2.062792566,-1.629805847,25,1,,4,,1,,2.428571429,5,2.333333333,-1.340500942,-0.641087178,2,1,1
298,R_3j24QZKmWgjSEz4,TH,4,,1,,1,,5,3,3,1,1,-1.41951075,-0.73869892,2,4,4,4,2,2,3,4,1,3,3,3,3,4,2,3,1,2,4,3,3,2,2,1,2,2,2,-3.036202205,-1.674941768,0.55861097,-0.394937304,0.3870703,-1.357155765,-1.217182201,-1.906568891,-1.401426518,-1.393064526,-1.139093767,25,1,,4,,1,ไทย,3,3.5,2,-1.14317197,-1.079104835,2,1,0
299,R_1IRRvBhDObmDJLn,TH,6,,1,,1,,2,1,4,3,2,0.332559879,-0.02089899,5,0,4,4,3,3,5,5,4,3,4,4,4,3,4,4,2,2,4,3,3,2,1,3,2,2,1,-1.643634886,-1.674941768,0.55861097,-0.394937304,0.3870703,-1.357155765,-1.793263093,-0.639341352,-1.401426518,-1.393064526,-1.629805847,26,1,,4,,1,,4,4,3.333333333,-0.998353617,0.155830444,2,1,1
300,R_2UXVyx3qocsO8M1,TH,6,,1,,2,,2,3,4,2,3,-0.543475436,0.69690094,7,0,2,2,3,2,5,5,3,5,3,2,2,5,3,2,3,2,4,4,3,4,2,3,3,4,3,-0.251067568,-1.674941768,0.55861097,0.932408372,0.3870703,-0.121858522,-1.217182201,-0.639341352,-0.735334967,-0.053608445,-0.648381688,27,1,,4,,1,,2.285714286,5,2.666666667,-0.31487517,0.076712752,2,1,0
301,R_2vZyP95xccYX4uf,TH,6,พ่อเสียที่บ้าน,1,,1,,5,1,2,2,1,-0.543475436,-0.73869892,5,0,2,2,1,2,2,2,2,1,2,3,3,2,1,2,3,4,4,4,2,1,1,1,1,1,1,-0.251067568,0.980019119,0.55861097,0.932408372,-0.617737195,-1.974804387,-1.793263093,-1.906568891,-2.06751807,-2.062792566,-1.629805847,31,1,,4,,1,,2.285714286,1.75,1.333333333,-0.893865378,-0.641087178,2,1,1
302,R_1yNxTfeANltta6Z,TH,3,"- ปัญหาในที่ทำงาน
- ที่ทำงาน
- รู้สึกผิดเพราะเหมือนเป็นภาระแลพทำให้คนอื่นเดือนร้อนจากความผ",1,,4,รู้สึกผิด + เสียใจ,1,1,2,1,2,-1.41951075,-0.02089899,3,2,5,3,1,1,3,4,3,4,2,4,3,4,2,4,3,3,3,3,2,3,2,2,2,2,2,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,-0.739507144,-1.217182201,-1.272955121,-1.401426518,-1.393064526,-1.139093767,23,1,ชายรักชาย,4,,1,-,3.428571429,3.75,1.333333333,-0.916929724,-0.72020487,2,1,1
303,R_6fHQzY2yWHuEjyp,TH,6,ทะเลาะกับแฟนที่บ้าน,1,,1,,1,1,2,1,1,-1.41951075,-0.73869892,4,1,3,1,2,3,4,2,1,1,1,1,3,3,2,2,3,3,4,3,3,1,1,1,2,2,1,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,-1.974804387,-1.793263093,-1.906568891,-1.401426518,-1.393064526,-1.629805847,23,1,,4,,1,,1.714285714,2.5,2.333333333,-0.922428926,-1.079104835,2,1,1
304,R_VWkMRlihpyh1nix,TH,3,ปัญหาทางครอบครัว อยู่ในห้องนอน ความรู้สึกตอนแรกคืออึดอัดมาก พอได้ร้องก็รู้สึกดีขึ้น,2,,2,,1,1,2,3,2,0.332559879,-0.02089899,2,3,5,5,1,2,1,2,5,2,1,5,5,1,4,5,3,4,4,4,3,5,6,4,4,4,3,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,1.087141367,-0.005727582,-0.069243416,-0.053608445,-0.648381688,19,2,,4,,1,,4.428571429,1.5,2.333333333,0.310273775,0.155830444,2,1,1
305,R_1o6hxNRf03mE5rD,TH,2,,1,,1,,4,1,4,3,2,0.332559879,-0.02089899,5,10,4,4,2,2,5,4,5,5,3,4,4,5,2,4,4,2,4,2,3,5,4,6,5,5,6,1.14149975,-1.674941768,0.55861097,-1.722282979,0.3870703,0.4957901,-0.065020417,1.261499957,0.596848136,0.616119595,0.823754551,19,2,,4,,1,-,4,4.75,2,0.219904381,0.155830444,1,1,1
306,R_3MmpgxOcZKdmuBo,TH,6,"ตอนทะเลาะกับน้องชาย , ไม่มี",1,,4,ผิดหวัง,1,1,2,1,1,-1.41951075,-0.73869892,2,1,3,2,3,3,4,4,3,3,3,4,3,4,3,3,3,3,4,3,4,3,3,3,3,3,5,-0.251067568,-0.347461324,0.55861097,-0.394937304,1.391877796,-0.739507144,-0.641101309,-0.639341352,-0.735334967,-0.723336485,0.333042471,20,2,,4,,1,,3,3.75,3,-0.198959656,-1.079104835,2,1,1
307,R_33ByJq8ppPKsxBP,TH,1,สาเหตุ เหนื่อยและเครียด จากปัญหาเรื่องความสัมพันธ์ สถานที่ ม้านั่งหน้าหอกลาง ก่อนร้องไห้ รู้สึกเหนื่อยและอีดอั้นใจ หลังร้องไห้ ปลดปล่อย เข้าใจ และรู้สึกดี,1,,4,อึดอัดใจ,2,1,4,3,6,0.332559879,2.850300731,2,3,4,4,2,2,3,3,2,3,3,4,4,3,2,4,3,3,4,4,2,4,4,7,5,4,7,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.121858522,-0.065020417,1.895113727,0.596848136,-0.053608445,1.31446663,20,2,,4,,1,,3.571428571,3,2,0.349154033,1.591430305,1,1,1
308,R_bHDpNPcngLBdZ7P,TH,2,ร้องไห้ครั้งล่าสุดที่หอ สาเหตุโทรศัพท์คุยกับพ่อเสร็จแล้วทำให้ร้องไห้จากความเครียด เพรา,1,,4,ความเครียด,1,1,4,4,1,1.208595193,-0.73869892,1,6,5,5,1,1,5,5,5,4,5,5,5,5,1,5,4,4,4,4,4,6,6,7,4,6,7,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,1.113438722,1.087141367,1.895113727,-0.069243416,1.285847635,1.31446663,20,2,,4,,3,,5,4.75,1,1.057380061,0.234948136,1,1,1
309,R_242xZPrT1BO7tqc,TH,6,ทะเลาะกับแม่ที่บ้าน แล้วไปร้องไห้ที่โรงเรียน ก่อนที่จะร้องไห้ตอนนั้นก็ไม่เข้าใจว่าแม่เ,1,,1,,5,1,2,4,3,1.208595193,0.69690094,2,2,4,3,2,2,3,2,1,3,1,2,2,3,1,2,2,3,4,3,2,5,4,3,6,3,6,-1.643634886,-0.347461324,0.55861097,-0.394937304,-0.617737195,0.4957901,-0.065020417,-0.639341352,1.262939687,-0.723336485,0.823754551,20,2,,4,,1,,2.142857143,2.75,1.666666667,-0.117306696,0.952748067,2,1,1
310,R_BGuu2EXjugxtnZn,TH,4,,2,,1,,3,1,4,5,6,2.084630508,2.850300731,4,0,3,4,2,1,2,2,3,2,2,3,3,2,1,4,3,3,3,3,2,5,4,5,4,5,5,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,0.4957901,-0.065020417,0.627886187,-0.069243416,0.616119595,0.333042471,20,2,,4,,1,,3.142857143,2,1.333333333,-0.089493015,2.467465619,2,1,1
311,R_CZzckURrbjdGDi9,TH,1,,3,เกิดจากหลายสาเหตุ ทั้งเรื่องราวของคนรักในอดีตและช่วงนี้เป็นช่วงที่เครียดและมีความเหนื,4,ความเหนื่อยล้า ความเครียด ความเศร้า ความรู้สึกไม่มีที่พึ่งทางจิตใจ,1,1,4,2,1,-0.543475436,-0.73869892,3,6,4,4,1,3,4,4,4,5,4,4,4,4,2,4,3,3,4,3,2,5,NA,5,5,3,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,-0.617737195,0.4957901,NA,0.627886187,0.596848136,-0.723336485,0.823754551,21,2,,4,,1,,4,4.25,2,0.076835007,-0.641087178,1,1,1
312,R_3sXpmyF0Ef21qfv,TH,6,ร้องไห้ครั้งล่าสุดที่มหาลัย หลังออกจากห้องสอบเพราะรู้สึกว่าตัวเองทำข้อสอบไม่ได้ทั้งๆท,1,,4,ความเครียด,5,1,4,2,3,-0.543475436,0.69690094,3,0,5,3,3,2,5,5,3,4,4,4,1,4,3,4,3,3,4,4,2,4,5,5,4,2,4,-0.251067568,-0.347461324,0.55861097,0.932408372,-0.617737195,-0.121858522,0.511060475,0.627886187,-0.069243416,-1.393064526,-0.157669608,22,2,,4,,1,-,3.428571429,4.5,2.666666667,-0.029830559,0.076712752,2,1,1
313,R_1q8tdPuUJ1dgHut,TH,3,กังวลใจเรื่องอนาคต​,1,,1,,4,1,4,2,1,-0.543475436,-0.73869892,2,5,5,4,2,2,2,3,4,3,4,4,4,2,3,4,3,3,4,3,4,5,6,5,6,6,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,1.391877796,0.4957901,1.087141367,0.627886187,1.262939687,1.285847635,0.823754551,22,2,,4,,1,,4.142857143,2.5,2.333333333,0.594580191,-0.641087178,2,1,1
314,R_Z1Vc7RrqVpf6fKx,TH,3,สาเหตุ: ไปกินข้าวกับคนที่คุยๆ กันอยู่แบบตัวต่อตัว (แต่ในตอนนั้นคือถูกเปลี่ยนความสัมพันธ์,1,,1,,1,1,4,2,2,-0.543475436,-0.02089899,3,7,4,4,2,2,2,3,5,2,4,4,3,2,1,4,4,4,4,4,2,5,6,5,4,4,5,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,1.087141367,0.627886187,-0.069243416,-0.053608445,0.333042471,22,2,,4,,1,,4,2.25,1.666666667,0.492346298,-0.282187213,2,1,1
315,R_0rlKRGzbRh0yTJf,TH,3,,1,,2,,2,3,4,3,6,0.332559879,2.850300731,3,1,4,4,2,2,5,5,5,5,3,5,4,5,5,5,2,3,3,2,2,5,4,6,4,6,5,-1.643634886,-0.347461324,-1.311794299,-1.722282979,-0.617737195,0.4957901,-0.065020417,1.261499957,-0.069243416,1.285847635,0.333042471,22,2,,4,,1,-,4.285714286,5,3,-0.218272214,1.591430305,2,1,0
316,R_1omZLzydQTXKj4D,TH,5,"It's hard to forget my memory while studying here. After checking out my dorm, I felt
my eyes filled up with tears.",1,,4,I was completely graduated.,5,1,4,1,1,-1.41951075,-0.73869892,2,0,3,2,1,1,1,2,3,1,3,3,3,2,1,4,3,3,3,3,3,4,4,4,4,4,6,-0.251067568,-0.347461324,-1.311794299,-0.394937304,0.3870703,-0.121858522,-0.065020417,-0.005727582,-0.069243416,-0.053608445,0.823754551,22,2,,4,,1,,3,1.5,1,-0.128172184,-1.079104835,2,1,1
317,R_2YnfxMifqy2oFES,TH,5,,1,,4,ความท้อ,5,1,4,4,6,1.208595193,2.850300731,2,0,4,4,2,3,5,4,2,4,2,4,3,1,4,4,4,4,4,4,4,2,5,3,2,3,6,1.14149975,0.980019119,0.55861097,0.932408372,1.391877796,-1.357155765,0.511060475,-0.639341352,-1.401426518,-0.723336485,0.823754551,22,2,,4,,1,,3.285714286,3.5,3,0.201633719,2.029447962,2,1,1
318,R_C7bI2Du8ftUqvS1,TH,4,,1,,3,,4,1,4,3,2,0.332559879,-0.02089899,3,1,4,1,1,1,1,2,3,3,4,4,4,2,1,4,3,3,3,3,4,5,5,6,4,3,6,-0.251067568,-0.347461324,-1.311794299,-0.394937304,1.391877796,0.4957901,0.511060475,1.261499957,-0.069243416,-0.723336485,0.823754551,22,2,,4,,1,,3.428571429,2,1,0.126012953,0.155830444,2,1,1
319,R_2VfLXgvosXm8gkc,TH,2,เพราะน้อยใจแฟนเลยร้องไห้ที่หอพัก ก่อนร้องก้รุ้สึกเศร้าแต่พอหลังร้องไห้กลับรู้สึกเหมือ,1,,1,,1,1,2,4,2,1.208595193,-0.02089899,4,3,4,4,1,1,1,2,5,2,5,4,4,2,1,5,3,2,4,3,1,6,6,7,7,7,7,-0.251067568,-1.674941768,0.55861097,-0.394937304,-1.62254469,1.113438722,1.087141367,1.895113727,1.929031239,1.955575676,1.31446663,22,2,,4,,1,,4.428571429,1.75,1,0.537262455,0.593848101,1,1,1
320,R_22EWs0e6QAvUfxn,TH,3,,1,,1,,2,1,2,4,2,1.208595193,-0.02089899,2,1,5,4,1,1,4,3,3,3,4,4,3,3,1,4,2,3,4,3,3,5,5,5,5,5,6,-1.643634886,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.823754551,23,2,,4,,1,-,3.857142857,3.25,1,0.202827891,0.593848101,2,1,1
321,R_2xS58XL3VNTNul8,TH,2,เห็นภาพคนในครอบครัวทะเลาะกันอย่างรุนแรง ก่อนร้องมีความสฃสัยและโกรธเยอะมาก พอได้น้องแล้,2,,3,,4,1,4,3,2,0.332559879,-0.02089899,2,5,5,5,1,1,3,3,5,3,5,4,5,3,1,5,3,3,3,3,2,6,6,2,2,3,6,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,1.113438722,1.087141367,-1.272955121,-1.401426518,-0.723336485,0.823754551,23,2,,4,,1,-,4.857142857,3,1,-0.299671016,0.155830444,1,1,1
